Date;Close;ma7;ma21;26ema;12ema;MACD;20sd;upper_band;lower_band;ema;returns;^BSESN;^GSPC;^HSI;^N225;^NDX;^NYA;AAPL;AMZN;CRM;CSCO;GOOGL;HPQ;IBM;INTC;NOK;NVDA;ORCL;QCOM;RELIANCE.NS;SAP;HKD=X;INR=X;USDEUR=X;USDJPY=X;sentiment
2008-09-19;25.15999984741211;26.108571461268834;26.674285888671875;26.50822650069083;26.071777218449796;-0.4364492822410355;0.9750839231134574;28.62445373489879;24.72411804244496;25.181949086593534;-0.00395884325271656;14042.3203125;1255.0799560546875;19327.73046875;11920.8603515625;1745.06005859375;8187.1298828125;20.1299991607666;81.0;13.952500343322754;24.290000915527344;224.7998046875;21.916439056396484;118.8499984741211;19.229999542236328;21.3700008392334;11.40999984741211;20.06999969482422;48.7400016784668;513.7750244140625;58.130001068115234;7.803599834442139;45.70500183105469;0.6935799717903137;107.41999816894531;-0.60916644
2008-09-22;25.399999618530273;25.83142852783203;26.589523951212566;26.417816444391224;25.967841090643052;-0.4499753537481723;0.9708603282764843;28.531244607765537;24.647803294659596;25.32731610788469;0.009538941676219936;13994.9599609375;1207.0899658203125;19632.19921875;12090.58984375;1665.93994140625;7918.60986328125;18.72142791748047;74.93000030517578;13.092499732971191;23.110000610351562;215.2852783203125;21.416893005371094;116.20999908447266;18.5;19.969999313354492;11.170000076293945;19.75;45.959999084472656;509.7749938964844;57.380001068115234;7.769700050354004;45.24399948120117;0.6758599877357483;105.55999755859375;0.29283023
2008-09-23;25.440000534057617;25.51999991280692;26.475238255092076;26.338639780923792;25.886245766675337;-0.4523940142484548;0.9613665089816038;28.397971273055283;24.55250523712887;25.402439058666644;0.001574839217641566;13570.3095703125;1188.219970703125;18872.849609375;;1648.4000244140625;7785.27001953125;18.1200008392334;71.76000213623047;13.057499885559082;22.729999542236328;214.849853515625;21.289735794067383;115.36000061035156;18.6299991607666;19.829999923706055;10.850000381469727;19.690000534057617;45.90999984741211;501.61199951171875;57.11000061035156;7.758399963378906;45.77199935913086;0.6805999875068665;105.71900177001953;-0.29284334
2008-09-24;25.719999313354492;25.362857001168386;26.382857277279808;26.28888984159234;25.860565774182863;-0.42832406740947704;0.9513221068259978;28.285501490931804;24.48021306362781;25.61414589512521;0.01100624109351056;13692.51953125;1185.8699951171875;18961.990234375;12115.0302734375;1661.3299560546875;7768.81982421875;18.387142181396484;69.95999908447266;12.7475004196167;22.799999237060547;217.77276611328125;21.24432373046875;116.45999908447266;18.700000762939453;19.920000076293945;11.25;19.950000762939453;45.290000915527344;511.5249938964844;57.16999816894531;7.765100002288818;45.89500045776367;0.6833800077438354;106.08000183105469;-0.5256529999999999
2008-09-25;26.610000610351562;25.4514285496303;26.351428713117325;26.31455019266233;25.97625842855872;-0.3382917641036123;0.9099389290470108;28.171306571211346;24.531550855023305;26.278049038609446;0.03460347281327336;13547.1796875;1209.1800537109375;18934.4296875;12006.5302734375;1687.550048828125;7927.8701171875;18.847143173217773;72.08000183105469;13.010000228881836;23.479999542236328;220.02001953125;21.662124633789062;120.11000061035156;18.56999969482422;20.239999771118164;11.470000267028809;20.469999313354492;46.540000915527344;506.42498779296875;57.58000183105469;7.7758002281188965;46.16999816894531;0.6829699873924255;106.31999969482422;-0.20065865
2008-09-26;27.399999618530273;25.85571425301688;26.34380967276437;26.400786400305837;26.195930135741573;-0.2048562645642633;0.8653531609441056;28.07451599465258;24.61310335087616;27.02601609189;0.029688049231813674;13102.1796875;1213.27001953125;18682.08984375;11893.16015625;1672.0400390625;7890.3701171875;18.31999969482422;70.69999694824219;12.662500381469727;23.81999969482422;215.73573303222656;21.712080001831055;119.41999816894531;19.200000762939453;19.68000030517578;11.6899995803833;20.6200008392334;45.84000015258789;490.79998779296875;57.47999954223633;7.7677001953125;46.49800109863281;0.6849799752235413;106.05000305175781;-0.31508964
2008-09-29;25.010000228881836;25.819999967302596;26.20428584870838;26.29088251835139;26.013032301557466;-0.2778502167939223;0.8732216138843277;27.950729076477035;24.457842620939726;25.68200551655122;-0.0872262563110443;12595.75;1106.4200439453125;17880.6796875;11743.6103515625;1496.1500244140625;7204.009765625;15.037142753601074;63.349998474121094;11.1899995803833;21.790000915527344;190.69068908691406;20.23160743713379;114.45999908447266;17.270000457763672;17.600000381469727;10.100000381469727;18.770000457763672;39.880001068115234;483.2120056152344;54.29999923706055;7.762700080871582;46.49300003051758;0.6947699785232544;103.84300231933594;-0.2682973
2008-09-30;26.690000534057617;26.038571493966238;26.175714401971724;26.322266647082316;26.117397124022816;-0.20486952305950012;0.8543541324356478;27.88442266684302;24.46700613710043;26.354002194888817;0.06717314233510874;12860.4296875;1166.3599853515625;18016.2109375;11259.8603515625;1594.6300048828125;7532.7998046875;16.23714256286621;72.76000213623047;12.100000381469727;22.559999465942383;200.46046447753906;20.99909210205078;116.95999908447266;18.729999542236328;18.649999618530273;10.710000038146973;20.309999465942383;42.970001220703125;487.3370056152344;53.43000030517578;7.7642998695373535;46.60100173950195;0.7093999981880188;106.06999969482422;-0.41824040000000007
2008-10-01;26.479999542236328;26.19285719735282;26.14619055248442;26.334613472217267;26.173279914565626;-0.16133355765164126;0.8394502912731542;27.82509113503073;24.46728996993811;26.438000426453826;-0.007868152402369488;13055.669921875;1161.06005859375;;11368.259765625;1563.800048828125;7519.9501953125;15.588571548461914;69.58000183105469;11.602499961853027;21.950000762939453;206.06607055664062;20.422344207763672;110.12999725341797;18.520000457763672;18.5;10.40999984741211;19.860000610351562;41.52000045776367;476.67498779296875;51.849998474121094;7.767199993133545;46.56700134277344;0.7134600281715393;105.94000244140625;-0.54007566
2008-10-02;26.25;26.308571406773158;26.115238189697266;26.32801792024251;26.185100509681142;-0.14291741056136686;0.8382330686636673;27.7917043270246;24.43877205236993;26.312666808817944;-0.008685783467234254;;1114.280029296875;18211.109375;11154.759765625;1491.1099853515625;7155.41015625;14.300000190734863;67.36000061035156;11.047499656677246;21.200000762939453;195.44044494628906;19.645776748657227;104.73999786376953;17.200000762939453;17.5;9.329999923706055;19.489999771118164;40.56999969482422;;48.849998474121094;7.7683000564575195;46.39899826049805;0.7242199778556824;105.20999908447266;-0.28046423
2008-10-03;26.31999969482422;26.39428574698312;26.11380958557129;26.327395318688318;26.205880268844176;-0.12151504984414174;0.8325238507736694;27.778857287118626;24.448761884023952;26.317555399488796;0.002666655040922672;12526.3203125;1099.22998046875;17682.400390625;10938.1396484375;1470.8399658203125;7088.93994140625;13.867142677307129;67.0;10.392499923706055;21.25;193.64865112304688;19.52770233154297;103.44000244140625;17.309999465942383;17.75;9.029999732971191;19.479999542236328;40.869998931884766;440.36199951171875;45.650001525878906;7.764699935913086;46.972999572753906;0.7254300117492676;105.30000305175781;-0.2050266
2008-10-06;24.90999984741211;26.151428495134628;26.07857150123233;26.217728945337296;26.006302440770515;-0.2114265045667807;0.8766220684237014;27.831815638079732;24.325327364384925;25.37918503143767;-0.05357142339516752;11801.7001953125;1056.8900146484375;16803.759765625;10473.08984375;1411.280029296875;6754.91015625;14.020000457763672;65.2300033569336;10.100000381469727;20.459999084472656;185.79078674316406;18.596731185913086;100.62000274658203;16.93000030517578;16.700000762939453;7.849999904632568;18.299999237060547;40.22999954223633;410.3999938964844;39.68000030517578;7.7667999267578125;47.564998626708984;0.7404699921607971;101.87999725341797;-0.33667293
2008-10-07;23.229999542236328;25.555714198521205;25.940952391851518;25.98732288710121;25.578795373844216;-0.40852751325699543;1.0831490714925525;28.107250534836624;23.774654248866412;23.946394705303444;-0.06744280672287184;11695.240234375;996.22998046875;;10155.900390625;1329.97998046875;6388.3798828125;12.737142562866211;58.52000045776367;8.984999656677246;18.84000015258789;173.1781768798828;18.019981384277344;95.6500015258789;16.020000457763672;16.690000534057617;7.239999771118164;16.780000686645508;39.18000030517578;418.6629943847656;36.56999969482422;7.771299839019775;47.71799850463867;0.7359399795532227;101.45999908447266;-0.041059054
2008-10-08;23.010000228881836;25.26999991280692;25.79380952744257;25.7584160189738;25.183295881677758;-0.575120137296043;1.2563451435316897;28.306499814505948;23.28111924037919;23.322131721022373;-0.00947048289667396;11328.3603515625;984.9400024414062;15431.73046875;9203.3203125;1330.6099853515625;6306.35009765625;12.827142715454102;61.02000045776367;9.125;18.34000015258789;169.22422790527344;18.16530418395996;90.55000305175781;16.25;16.610000610351562;7.389999866485596;16.8799991607666;41.06999969482422;412.13800048828125;36.310001373291016;7.756100177764893;47.95000076293945;0.6685799956321716;110.08999633789062;0.015337901999999999
2008-10-09;22.299999237060547;24.64285687037877;25.596666608537948;25.49326587905699;24.73942666382479;-0.7538392152322011;1.4181140808873638;28.432894770312675;22.76043844676322;22.64071006504782;-0.030856192297212814;;909.9199829101562;15943.240234375;9157.490234375;1275.0999755859375;5809.97998046875;12.677143096923828;56.0;8.492500305175781;17.190000534057617;164.65464782714844;17.484106063842773;89.0;15.600000381469727;16.200000762939453;6.920000076293945;16.209999084472656;39.68000030517578;;34.7599983215332;7.756499767303467;47.5880012512207;0.7354000210762024;99.51000213623047;-0.65045935
2008-10-10;21.5;23.931428364345006;25.31857136317662;25.18790200376989;24.24078230497045;-0.9471196987994404;1.5887608293612336;28.496093021899085;22.141049704454154;21.88023668834927;-0.035874406476706144;10527.849609375;899.219970703125;14796.8701171875;8276.4296875;1269.800048828125;5704.1298828125;13.828571319580078;56.25;8.140000343322754;17.229999542236328;166.16616821289062;16.802906036376953;87.75;15.1899995803833;15.729999542236328;6.809999942779541;16.68000030517578;38.97999954223633;381.8999938964844;33.869998931884766;7.772900104522705;48.42300033569336;0.7463799715042114;101.0999984741211;-0.34626025
2008-10-13;25.5;23.82428550720215;25.217618942260742;25.21171100871646;24.434597240906065;-0.7771137678103948;1.5448859474203838;28.307390837101508;22.127847047419976;24.293412229449757;0.18604651162790709;11309.08984375;1003.3499755859375;16312.16015625;;1429.5400390625;6400.9599609375;15.751428604125977;62.02000045776367;9.432499885559082;19.270000457763672;190.70069885253906;18.801090240478516;92.20999908447266;16.989999771118164;17.1200008392334;8.050000190734863;18.860000610351562;42.29999923706055;392.8500061035156;38.900001525878906;7.759399890899658;48.13600158691406;0.7341099977493286;102.27999877929688;0.062809974
2008-10-14;24.100000381469727;23.507142748151505;25.08809516543434;25.127089250785527;24.383100761063396;-0.7439884897221312;1.5477967970424784;28.183688759519296;21.992501571349383;24.16447099746307;-0.054901945824716636;11483.400390625;998.010009765625;16832.880859375;9447.5703125;1364.5899658203125;6380.52978515625;14.868571281433105;55.86000061035156;8.975000381469727;18.540000915527344;181.53652954101562;18.378746032714844;93.5999984741211;15.930000305175781;17.34000015258789;7.869999885559082;17.690000534057617;40.31999969482422;405.26300048828125;38.54999923706055;7.757900238037109;47.99800109863281;0.7343199849128723;101.95999908447266;-0.19842404
2008-10-15;22.65999984741211;23.185714176722936;24.929523740495956;24.939681222130496;24.11792099388808;-0.8217602282424146;1.6349855752416893;28.199494890979334;21.659552590012577;23.161490230762432;-0.059751058558688674;10809.1201171875;907.8400268554688;15998.2998046875;9547.4697265625;1244.22998046875;5759.9599609375;13.992856979370117;48.720001220703125;7.730000019073486;16.56999969482422;169.7547607421875;17.534059524536133;88.29000091552734;14.989999771118164;15.109999656677246;7.019999980926514;15.949999809265137;36.310001373291016;380.04998779296875;33.72999954223633;7.755899906158447;48.404998779296875;0.7438300251960754;99.72000122070312;-0.0874895
2008-10-16;24.190000534057617;23.32285717555455;24.911428542364213;24.88284045103271;24.12901324447276;-0.7538272065599507;1.6417141675663502;28.194856877496914;21.628000207231512;23.847163766292557;0.06751988953875654;10581.490234375;946.4299926757812;15230.51953125;8458.4501953125;1312.969970703125;5970.89990234375;14.55571460723877;50.290000915527344;8.1225004196167;17.75;176.6866912841797;18.01089859008789;91.5199966430664;15.880000114440918;16.56999969482422;7.699999809265137;16.989999771118164;38.88999938964844;347.98699951171875;35.970001220703125;7.7555999755859375;48.65299987792969;0.7412899732589722;101.23999786376953;-0.033769213
