Date;Close;20sd;returns;^BSESN;^HSI;^N225;^NDX;AAPL;AMZN;CRM;CSCO;GOOGL;HPQ;IBM;INTC;NOK;NVDA;ORCL;QCOM;RELIANCE.NS;SAP;sentiment
2008-08-22;27.84000015258789;0.6164149137118233;0.024282554819781588;1.1075733704110524;0.0;-0.6757254008438962;1.2969770705711259;1.4343931701662482;2.4021137985651198;5.107983513057501;1.9810134185088257;0.8344793212726742;1.313242501608558;1.5773660257764277;1.9088960894634965;2.7734338823939275;-0.07342312016053176;1.79372887696847;1.2794750039360148;1.4531050735263618;0.19639459676483728;-0.08705594400000001
2008-08-25;27.65999984741211;0.6164149137118233;-0.006465528167716284;0.33926610513803634;3.4951274982077507;1.678662916995144;-2.1615660938700265;-2.398327713025672;-2.8266521249420307;1.0005316176170176;-2.0234723534012233;-1.5450779266014902;-0.5312360913539704;-1.6569276312876635;-2.2137099311641317;-2.2424939740178895;-1.4695063505531514;-2.1585976299471343;-2.7612322387839505;-0.5702088626916568;-0.7305770762928043;-0.42006382
2008-08-26;27.270000457763672;0.6164149137118233;-0.014099761091825425;0.22054910814630624;-0.22804732190153665;-0.7760915662022083;-0.17992212956279285;0.6316999490625586;-1.3156262618774783;0.05307375666374625;-0.4130461706016053;-1.8322596282359993;0.10680747835385418;-0.2930169368086655;0.7836321748217578;1.2441742251785515;-2.3862766477657615;-0.2701461882739564;-0.7052729409467329;-2.358779086861562;0.10770305919416412;-0.50104225
2008-08-27;27.559999465942386;0.6164149137118233;0.010634360224081041;-1.2803954849538335;1.9379167629006933;-0.20150703849382;0.7411310348790723;0.5931871974415692;-0.036691265304633625;0.7956098608842721;1.078391631272746;-1.1768213472173605;-0.1280340185984108;0.7183651048309869;1.1231111583851705;-0.3456226936391138;0.7639375601965925;0.8577902362520318;1.0841155720648255;-1.4385950525988234;0.10758718450514237;-0.3430907
2008-08-28;27.940000534057614;0.6164149137118233;0.013788137716941096;-1.7378040429611885;-2.294144179352442;0.11989404114287616;0.7798740150641859;-0.5324371120958515;2.0677777347336335;1.2103182980548022;1.1899835789576096;1.1097347466938245;1.132478367851264;0.9726086921301835;0.7689034871808387;-0.42389443975915375;-0.3790692846943333;1.3428792972761006;-0.20340348858566282;-3.591617747614062;1.0925967681322701;-0.2888873
2008-08-29;27.290000915527344;0.6164149137118233;-0.02326412333950933;3.6743874039831814;1.3808772215419651;2.3857624747909867;-2.2233570827545956;-2.4231627437171888;-3.128746904388191;-2.9116122754973106;-2.473644015109655;-2.2141052947090123;-0.8662628425329943;-2.287685368624437;-3.052137807110211;-2.592879536909931;-3.805174938629896;-3.136038443522615;-2.4458026032392888;3.155604494583386;-0.6378398377280048;-0.38144165
2008-09-02;27.10000038146973;0.6164149137118233;-0.0069622765732305645;3.332274155179138;-1.0320328110520527;-3.5447486777654635;-1.1962374073067883;-1.9701506736834906;0.7424899413968733;-1.5530148603634886;-1.2473981146671198;0.42306398215932184;-1.960779223732012;-2.7273470822878454;-1.2680406859883142;-2.860545535049952;-2.5316506313829312;-1.7327909841640454;-2.811022438823907;3.583559765139488;-1.337375134650376;-0.5724812
2008-09-03;26.899999618530273;0.6164149137118233;-0.007380101849600251;-1.0017418013573032;-2.173701982784071;0.6353964038529059;-0.9215545144222292;0.46332768447185924;-0.7861527948080038;-2.121490392150871;-1.8526338276110055;-0.18055023228814582;-1.9782643649184917;-0.059122812307754735;-4.605841504396302;-3.7627813807206367;-5.357141751305283;-1.6705276832856053;-3.73265568840937;-2.7343284530628176;1.0843998811949085;0.29697022
2008-09-04;26.35000038146973;0.6164149137118233;-0.020446068582159915;0.0;-0.9501068878550845;-1.0396686506379038;-3.1809642522015347;-3.437947870206981;-3.392346140458513;-0.14819936464584016;-4.418699283120031;-3.046874487133855;-1.3972088238551672;-2.822373196931738;-4.735377968477216;-5.184875414795631;-1.3722114022807652;-5.946201968502541;-1.461626939786398;0.0;-1.841585506305754;-0.37808067
2008-09-05;25.649999618530273;0.6164149137118233;-0.02656549346510517;-2.787212262066485;-2.2374340168902163;-2.7507488114979606;-0.36906257226254624;-0.6450877185136816;1.486612431444967;1.0204067189060861;-0.08976865865024664;-1.334785575272457;1.124614576563232;-0.5826071034307101;0.4385972250494641;-7.575072465998378;1.478261532990821;0.7024555318851711;-1.7923418421356696;-3.315052121192319;-1.2750468915915802;-0.33255997
2008-09-08;26.1200008392334;0.6604501722189942;0.01832363460791564;3.18382393296619;4.319360711059628;3.375546287325304;-0.29860534858001664;-1.4109117230368562;2.487689304165319;0.734614702620684;4.9865256016994985;-5.469896696046794;1.7348744849160713;2.5889959215138036;1.746718546054371;-3.540259068253737;-4.113114762404346;-4.035871839854921;-2.9158788400246882;2.513338040393931;-0.5904053326933445;-0.29963487
2008-09-09;26.10000038146973;0.7015582047346679;-0.0007657142848797037;-0.2958183371821965;-1.4579024081341485;-1.772824905025716;-2.3483311205874324;-3.951365314171029;-2.612127465405456;-5.013673794899898;-1.7116025310850214;-0.3071791929201373;0.5902929923298439;-1.9183220926227595;-3.051976206984719;-0.8547012645079732;-3.3958818142653113;-0.4672905063258126;-1.4477056754915951;0.43840479070476057;-2.932445804997741;-0.26590905
2008-09-10;26.440000534057614;0.6924879889096021;0.013026825579254721;-1.598236719525492;-2.397771975803531;-0.43562640757407456;0.9595943767178206;-0.04615084522152646;-2.9099228556638046;7.658352774134336;0.0870720869027064;-1.0748535050325803;1.6300784769430088;2.6077885745175333;-0.836203034588856;1.673427663268634;0.09250022959643722;-0.05216603464808234;2.4555994669962278;-2.7959205974821932;-0.21032621788954486;-0.5506634
2008-09-11;27.34000015258789;0.6716953488327451;0.03403931922660042;-2.3073675449879705;-3.0553266847573646;-1.9772997581497753;2.0471027763276473;0.685968676028681;3.609596494097267;3.405241294733674;0.26098071570128667;4.730050836303579;0.9195858006129765;0.9827143542170846;0.14881293091555392;2.793024411970557;-4.805910524545586;0.9916520645655513;5.050290249240219;-4.093247004932643;1.2837746719152054;-0.33893317
2008-09-12;27.6200008392334;0.6571250935092335;0.010241429593371931;-2.2582652813358695;-0.18474819998942626;0.9275750103284519;-0.36760462557453577;-2.430390800564286;-1.5218199622224593;-1.3793090294147214;1.7787412623983645;0.901440022514377;-0.46619886873726646;-0.19294944079482068;-0.14859180709231312;0.1940757253477532;-1.0679670710153077;1.3436704070084682;-2.383381503373039;-3.241616405506642;0.6242868190447837;-0.37399665
2008-09-15;26.81999969482422;0.6397483395645879;-0.028964559018868737;-3.353663491417802;-5.4373814486987975;-4.953351933823658;-3.4898419343743825;-5.760715193990762;-1.2260621666037586;-4.195806807460589;-4.603580417106102;-0.8682536248228789;-3.4915913629705364;-3.177270522410569;-3.968250213867164;-2.7602891300430477;-8.734047363081043;-3.0596652870729435;-2.2954893909698626;-2.364832366269287;1.5604471751911486;-0.36990118
2008-09-16;25.989999771118164;0.6659927858398019;-0.03094705194445735;-0.09215489007665667;0.0;0.0;1.091787291620272;-0.3419760988661036;1.7972680176634226;2.627741717982368;1.8766760144934835;2.090541358608755;6.794621725533778;0.7465931002033077;0.6198291740786788;1.4940201105597462;3.118279095756793;-0.26302548031122974;2.3494200796474907;2.1783326275443438;4.387261961868694;-0.32059124
2008-09-17;24.56999969482422;0.8519716866236504;-0.054636402031520766;-1.8929151830014534;-3.625124761043652;1.2064917655120189;-5.314718993224354;-8.614523633806304;-9.132480801263732;-5.192037511550418;-4.385965059045005;-6.420880562763054;-5.494731543440756;-3.9465762262944626;-4.774128988860415;-4.563289676760551;4.275285097899295;-4.535858357225486;-6.218697112070282;-2.665904465335689;-3.0501884009930813;-0.54400194
2008-09-18;25.26000022888184;0.91553273488555;0.02808305016800494;0.3973430938774891;-0.026809915704351095;-2.216977780104945;3.9799133031182876;4.897126124161422;6.933182864128429;3.7321862150347496;4.587156123840486;5.932594094385224;3.038243700830945;3.274424944745591;3.8274987656215176;3.1876550517474955;8.900003433227543;3.591158037740838;3.916337761489075;3.282231872140251;2.7620307056973825;-0.45736927
2008-09-19;25.15999984741211;0.9750839231134574;-0.0039588432527165604;5.457664126618411;9.614480572275475;3.7561953662217817;2.806613178533457;5.086133171285279;5.882352941176472;0.9039956383755321;6.535095299673732;2.293431214838648;2.3759031876561476;3.2400935011702714;-0.15576680316193858;6.47733514786466;4.7750182524851414;7.039998372395839;4.368310240256501;6.02874595796179;3.4709874552275366;-0.60916644
2008-09-22;25.399999618530273;0.9708603282764844;0.009538941676219936;-0.3372687028107557;1.5752948877897577;1.4238023698117885;-4.533948089514961;-6.997373581770638;-7.493826783733604;-6.163774156530533;-4.857967314531764;-4.232444232064115;-2.27932124256105;-2.2212868519500106;-3.7961495559735936;-6.551246939160771;-2.103416076491882;-1.5944180353263393;-5.703739224987226;-0.7785568249721764;-1.290211570994415;0.29283023
2008-09-23;25.440000534057614;0.9613665089816038;0.001574839217641566;-3.0343094357559997;-3.8678784832713586;0.2021442295483622;-1.0528541009336645;-3.212506443942287;-4.230612779973986;-0.2673274632495892;-1.6443144010347521;-0.2022547979521616;-0.5937238948330092;-0.731433164802997;0.7026981663059484;-0.7010485451284687;-2.8648137210254054;-0.30379476426525276;-0.10878859455295542;-1.6012936064932148;-0.4705480180161592;-0.29284334
2008-09-24;25.71999931335449;0.9513221068259978;0.011006241093510559;0.9005687033467158;0.47232202261453526;0.0;0.7843928323903793;1.4742898995052656;-2.508365382069877;-2.374110424348741;0.3079617080244512;1.360444305559505;-0.21330496553785272;0.9535354267520502;0.3757466737855264;0.4538585624516367;3.686632299233983;1.3204683688663232;-1.3504659855051449;1.9762275213541791;0.10505613369382605;-0.5256529999999999
2008-09-25;26.61000061035156;0.9099389290470108;0.03460347281327336;-1.061454346793489;-0.14534627712778914;-0.8955817488784046;1.5782591939595747;2.5017536019637854;3.0303069958909745;2.0592257354326904;2.9824575786408847;1.0319258271255904;1.9666472259651346;3.134124638994229;-0.6951928492584747;1.6064241646516875;1.9555579291449465;2.6065089249571516;2.75999111223566;-0.9970199236340016;0.7171657779273533;-0.20065865
2008-09-26;27.399999618530273;0.8653531609441056;0.029688049231813674;-3.284816546802005;-1.3327036932968106;-0.9442371326736532;-0.9190844310896451;-2.7969410193829147;-1.9145461261877217;-2.6710210707042825;1.4480415639544164;-1.9472257607062615;0.2306115807498621;-0.5744754291065912;3.3925744667127056;-2.766795811635747;1.918041048236896;0.7327871563779231;-1.5040841194008392;-3.085353285605974;-0.17367538318560083;-0.31508964
2008-09-29;25.01000022888184;0.8732216138843277;-0.0872262563110443;-3.8652323474326455;-4.289724345363366;-1.2574437972981412;-10.519485810104023;-17.919525086840583;-10.396037894459676;-11.62883124758899;-8.522245194394218;-11.60913103883966;-6.8186583900409765;-4.153407436379009;-10.052084523356575;-10.569105139490375;-13.6013623266652;-8.971873453805856;-13.001743160195412;-1.546043676947939;-5.532359656403818;-0.2682973
2008-09-30;26.690000534057614;0.8543541324356478;0.06717314233510874;2.101341226207243;0.75797594033713;-4.119261330359425;6.582226304966832;7.980238193707123;14.8539919317495;8.132268411177668;3.533724268301186;5.12336257077135;3.7934932619754447;2.1841691595287926;8.453960890408197;5.965904626718332;6.0396003330494885;8.204576295264498;7.748244909297197;0.8536625646848206;-1.6022080002000783;-0.4182404000000001
2008-10-01;26.479999542236328;0.8394502912731542;-0.007868152402369488;1.5181470535527097;1.0817948245395392;0.9627065583229788;-1.9333610906784093;-3.9943666928660027;-4.370533551142264;-4.111573586217276;-2.7038950241280557;2.796364906023485;-2.7465372859181048;-5.839604894423633;-1.1211910817141568;-0.8042875152728501;-2.801122219106633;-2.215651735222468;-3.374448968460453;-2.1878120683253677;-2.957143593543332;-0.54007566
2008-10-02;26.25;0.8382330686636673;-0.008685783467234255;-4.054557234846035;0.0;-1.878035903486075;-4.64829653452401;-8.26612851422034;-3.1905736738746415;-4.783454488261363;-3.4168563732640322;-5.156416862634828;-3.8025382943610797;-4.894215494481147;-7.127427981627665;-5.405405405405405;-10.374639188631086;-1.8630454575139344;-2.288055762200303;-7.617976443316465;-5.785921096019575;-0.28046423
2008-10-03;26.31999969482422;0.8325238507736694;0.002666655040922672;0.0;-2.9032222776104177;-1.941952330116925;-1.3593913078431274;-3.0269755780016783;-0.534442706486915;-5.928940966975271;0.23584544934522889;-0.9167978632747098;-0.6010167916742137;-1.2411642628197495;0.6395273146728275;1.4285714285714235;-3.215436154212714;-0.051309538221011586;0.7394607821474164;0.0;-6.550659259359925;-0.2050266
2008-10-06;24.90999984741211;0.8766220684237014;-0.05357142339516752;-5.7847803593558345;-4.9690121566631;-4.25163528382938;-4.049382523422251;1.1023019234285947;-2.6417860344274513;-2.814525324836592;-3.717651367187502;-4.057794533714465;-4.767438226084031;-2.7262177380763197;-2.195258073313411;-5.915488659496038;-13.06755108784885;-6.057496575486654;-1.565939335391442;-6.80394894392723;-13.077767844802235;-0.33667293
2008-10-07;23.229999542236328;1.0831490714925525;-0.06744280672287184;-0.902073084179722;-8.165013758895334;-3.0286138843188537;-5.760731190154389;-9.150198666270859;-10.286681824088395;-11.039610719601068;-7.917883696848271;-6.788608888726467;-3.1013504248135093;-4.939376947961738;-5.375072835255079;-0.059881607335199316;-7.770702432167164;-8.30600335401539;-2.6099906761325786;2.0134017083746514;-7.8377030908084455;-0.041059054
2008-10-08;23.01000022888184;1.2563451435316897;-0.00947048289667396;-3.137001681540119;0.0;-9.379572873758535;0.047369501200345;0.7065960998997811;4.272043712310558;1.5581563569533552;-2.653927791668931;-2.283168148462411;0.8064536615415951;-5.3319376819259805;1.4357024698140153;-0.47932846702313237;2.071824587147275;0.5959384387908662;4.82388814427539;-1.5585313208952178;-0.7109606882769515;0.015337902
2008-10-09;22.299999237060547;1.4181140808873638;-0.03085619229721281;-7.066430775015798;3.314662387739542;-0.4979733027737132;-4.171771621791843;-1.16939229458759;-8.226811570148007;-6.931503504922942;-6.270444977984391;-2.700310785688975;-3.7499956687688574;-1.7117647703135064;-3.9999976524939918;-2.468391525263358;-6.359943148620994;-3.969194962113476;-3.3844640856513286;-7.336864486160543;-4.268804718079611;-0.65045935
2008-10-10;21.5;1.5887608293612336;-0.035874406476706144;0.0;-7.190320790097782;-9.621201053184992;-0.4156479381451694;9.082710622203582;0.44642857142858094;-4.1507206262706315;0.2326876494242569;0.9179943631648646;-3.8961101298427003;-1.4044943820224698;-2.6282101991064066;-2.901241966471635;-1.589597287595923;2.899452481483067;-1.7641148123886174;0.0;-2.560412637008347;-0.34626025
2008-10-13;25.5;1.5448859474203838;0.18604651162790709;7.420700934778823;10.24061187982177;14.15031202124255;12.579932595040933;13.90495981188813;10.257778591579857;15.878372085040105;11.839819905546944;14.76505771512706;11.891896555129545;5.0826200392850795;11.849902833831694;8.836626430056826;18.208520680973848;13.069545954980178;8.517187618811729;2.8672459759188307;14.850908628931059;0.062809974
2008-10-14;24.10000038146973;1.5477967970424784;-0.054901945824716636;1.541331347467656;3.192224071717975;0.0;-4.543424560866594;-5.604934922928906;-9.93227959036721;-4.8502465904057495;-3.788269459756133;-4.805524765596014;-2.246381472359371;1.5074280484213887;-6.238961037211499;1.2850426551984873;-2.2360285827440207;-6.20360571808134;-4.680850066071818;3.1597286984627937;-0.8997487791498227;-0.19842404
2008-10-15;22.65999984741211;1.6349855752416893;-0.059751058558688674;-5.871782316220376;-4.95804052591915;1.0574085268285849;-8.820230865409384;-5.889700398830689;-12.781953654911526;-13.871869743501463;-10.625680277357674;-6.490026458375242;-4.595996411698266;-5.67307440722008;-5.900819309791238;-12.860441039718395;-10.800507204482434;-9.83606937400905;-9.945432420347855;-6.2213951594235155;-12.503241997967274;-0.0874895
2008-10-16;24.190000534057614;1.6417141675663502;0.06751988953875654;-2.105905756848303;-4.799136675839399;-11.40636799528344;5.524701326396109;4.022463952132749;3.222495187781438;5.0776248327908835;7.12130553354422;4.083496988057944;2.719501806666602;3.6583935825636793;5.937293908686736;9.662475654006997;9.68660726760966;6.5203760143552225;7.105474852047844;-8.436518697828843;6.640977494416789;-0.033769213
2008-10-17;23.93000030517578;1.6542159408081267;-0.010748252300192274;-5.728310583616036;-4.4404891699514675;2.7826624470513206;-0.09520400526225048;-4.406715607969803;0.7158492817612938;-2.7700876558445997;0.9014075910541264;5.529426161545126;0.12607358461353968;-0.8085641290564771;-2.3929478066902155;1.5691021947516814;-0.6493469498212501;0.17657849940944104;2.211366993696773;-6.1709199060795195;-0.3614152452138697;0.07444314
2008-10-20;24.71999931335449;1.6489176312520315;0.03301291258269834;2.4835243282317565;5.282319045492034;3.586105072838186;3.1287195422130543;1.0677588346029276;4.580453356233094;0.7280770532616998;5.86264235626035;1.8199435170189737;3.273732937640239;1.9057098261694883;3.4838768743699733;6.6547881420712995;1.9607855359147663;6.697998583944975;1.3584928692511822;1.1368630375155897;4.994422176078284;-0.18675403
2008-10-21;23.36000061035156;1.671763883641152;-0.05501613029043317;4.5025507133629405;-1.8393243106995083;3.3385948223997985;-5.125074333524937;-7.060137227964713;-5.1727423358938545;-5.751099752536193;-5.801679995976061;-4.368349140009665;-7.217752209880679;-3.9455209616187426;-4.925192459076455;-5.571030403879728;-7.692312394843636;-2.5881019675309758;-9.084139399961122;5.605872682579394;-5.8198309307566864;-0.43043223
2008-10-22;21.530000686645508;1.7945193983860703;-0.07833903578303514;-4.806426375055972;-5.149667988083229;-6.786402367360644;-3.6106438178408085;5.88042747959705;-0.477797861749385;-8.202731254575578;-2.5196010501737365;-1.9517518609504125;-7.411295666247931;-5.919426176121045;-4.393443123238983;-9.616525042754976;-3.749999834431561;-2.939516348586535;-2.702707206111832;-5.602212364057168;-3.3013493630994595;-0.33474004
2008-10-23;22.31999969482422;1.783507649998359;0.036692939293249786;-3.9154778318141292;-3.5475122934509273;-2.4636033143743963;0.1673336957350724;1.4039410937816355;0.6601280361620221;-1.1623741162058332;-0.9764507626874863;-0.9418870364720999;-5.9040618340293065;0.8971292029773981;-0.48010764876894596;4.046996722647078;-5.627703840493348;-1.2813005962547308;-1.0381563923152926;-7.529470505206803;2.2176781773606047;-0.29364163
2008-10-24;21.959999084472656;1.693673327403256;-0.016129059824093184;-10.9564340024071;-8.299924872657527;-9.595819227141511;-2.9770177887360916;-1.8833305911434284;-2.7027039320341006;-1.9478088832399765;-5.394433396303111;-3.698338700932069;-2.1417816271768086;-2.7030217196700845;-1.585117107392131;-3.1367629433022626;1.0703390224721332;-4.424778561897458;-0.7938723438128958;-16.273285076047582;-7.022549729366656;-0.4086334
2008-10-27;21.18000030517578;1.7872269028348842;-0.03551907157630041;-2.2010021216858244;-12.700045916713288;-6.3560607395343975;-2.702387126565997;-4.451135710502873;1.2663455028099957;-5.134935620550285;-1.3488615607491927;-2.8883858580441846;-3.884089824197623;-2.9365127838142713;-0.2100821675922515;-4.533677644360134;5.446288190706028;-2.654322746450033;-2.8865449779387764;5.640019617459546;-7.2152299769384864;-0.3328578
2008-10-28;23.10000038146973;1.6580453163359632;0.09065156036965473;6.286461607000127;14.347069472049313;6.408298674968993;10.924268990042396;8.491691703940463;13.029445030045173;12.880285648636814;13.797385284657281;11.915380156957124;12.540090427571071;9.5656474603101;11.29824320475259;8.616014094193769;15.064572441589007;11.73113714501486;14.508535525575583;11.583282555710305;6.022507093071239;-0.58331734
2008-10-29;23.0;1.519775843145943;-0.004329020771356551;0.0;0.839773243625408;7.740575534738281;0.350659233526307;4.644185972701798;1.5167709854294165;5.21526001761945;-2.403051007879109;-2.915249276681542;0.8834384216447555;1.0540767435981424;-5.8007572270445396;-1.9987548027716961;3.241886039493025;-1.8728712144624904;-2.544337400023511;0.0;5.805245184778274;-0.08770941
2008-10-30;22.6299991607666;1.3781599980204575;-0.01608699301014771;8.221007262477297;12.815070746956225;9.95944100751267;2.443703069485448;6.207551232240216;-0.31640061013700205;1.530276114417295;-0.44767722411303;0.47206401737522885;6.46893294835873;2.8231355774595235;8.232935277492736;5.799877791100583;4.227057883540919;5.957193318433407;4.74684372013483;14.45356876435282;3.4513218769389953;-0.03856365
2008-10-31;22.32999992370605;1.1896974684280088;-0.013256705620239395;0.0;-2.520470886614934;-5.014300586364051;0.0629779396019492;-3.106987496431124;0.934584028479124;1.4416730672002886;-0.11242527675315861;-0.09174343030923238;1.5653929545727863;2.5140574682087635;-0.8657970871235987;-8.554217130495168;1.506374423140322;-0.163748798016361;-3.675737296828019;0.0;0.7413804918533939;-0.42198443
2008-11-03;22.6200008392334;1.111202669444492;0.012987054031266432;5.615210177658869;2.6895917608028785;6.268163284081174;-0.0022497562306766916;-0.5855572755888439;-2.568136229206519;-1.1950870246321466;-3.207651548344148;-3.581372691412854;0.8620715192842132;-0.311929559771551;-2.4329402783348497;4.216069675770862;-3.652975344035847;0.21869330878354631;-2.7705112522108277;4.81675448429002;1.1321757442708247;-0.39310306
2008-11-04;23.53000068664551;1.117069876620629;0.04022987681918;2.8385521563636607;0.27864399925521255;0.0;3.2702771615705117;3.7677625745362153;4.805451467057864;3.0729013709341224;6.5697622711819115;5.902051966058686;-0.9582942134563233;0.7768679524517763;3.964193554661777;5.815424108983613;6.398104131523019;3.1096546491909516;2.043006198780395;0.6866910417812733;7.4167410014834845;-0.60483354
2008-11-05;22.07999992370605;1.1346880461765754;-0.0616234900393523;-4.807681090313142;3.168865011890376;4.461420604606059;-5.68920796259037;-6.928548499659037;-11.069291935416814;-5.486842410116721;-5.128208063121253;-6.731347467573334;-5.203979174945261;-3.704495747266101;-7.3800725238222125;-3.703697373726722;-5.233845627095057;-5.714285425948806;-7.349844527969407;-12.575639067445366;-4.716001362477018;0.116352595
2008-11-06;20.8799991607666;1.2173976749143622;-0.05434786082816423;-3.8121508575310603;-7.076204745305514;-6.533818815867076;-4.46237716250889;-4.065830226290778;-9.157365070127522;-4.86576809635465;-2.5876875870317173;-3.2199641787726163;-7.2000025489544095;-5.325773610744466;-7.901729753656306;-8.746902777168108;-10.458288124390503;-5.443318349978576;-6.027861934200174;-7.761699272244504;-6.590100813572608;-0.05824689
2008-11-07;21.5;1.2173976749143622;0.029693527976685674;2.3635208466908697;3.2878051633874916;-3.5524742944449406;2.3873382701255164;-0.867809959554966;4.214311334869314;0.740737501400246;3.7780364195487026;-0.024152541709843156;2.9726544852628267;1.3153201375423418;5.479453750198804;4.010877981358685;14.435700761024606;4.035610028374781;7.897127596374753;4.288570784391799;4.830215261268234;-0.1850595
2008-11-10;21.299999237060547;1.09322043053787;-0.009302361066951259;5.739195817721354;3.518816789978274;5.807173336828608;-1.6215532310253744;-2.4022807804966018;-1.5240804998036483;-0.8403353487606569;-0.056884123579248325;-3.732561247330868;-1.3568099053609894;-2.781956635994909;-1.9138737579011411;-2.941175187289491;-6.422022964083096;0.17112822659346438;-0.9814875928735978;6.745680172793089;0.5584946678928615;-0.26455137
2008-11-11;21.200000762939453;1.0824870025275315;-0.004694764211404467;-6.6102803700203605;-4.772785059920848;-2.996553320090878;-2.031177792141292;-1.1576957903205676;-4.45728412756864;-5.473161206791344;-2.2196892226658993;-2.296255852606277;-2.6924254063853903;-1.3473290161046925;-2.926829722153157;-6.734006561022243;-4.411760580993396;-1.537577213135466;-0.6796988647197799;-7.321005770962885;-4.609830393742264;-0.1855677
2008-11-12;20.299999237060547;1.1877539057785549;-0.04245290063631668;-3.0830273953256326;-0.7250998443303347;-1.2917035585728542;-4.912732856555357;-4.906615640880762;-10.237576548328386;-9.114682451751632;-3.6670608668466165;-6.569058343677259;-6.345863005309916;-3.625815902170393;-2.9432867080395497;-8.158845366912592;-5.897436242288512;-4.742634810599977;-7.128600005003594;-3.7674920791252564;-1.310034842013763;-0.6144849
